source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
43609;Issue;14003;Version;IssueFixVersion;NULL
43610;Issue;10308;Version;IssueFixVersion;NULL
43610;Issue;10335;Component;IssueComponent;NULL
43611;Issue;12333;Component;IssueComponent;NULL
43611;Issue;12337;Component;IssueComponent;NULL
43613;Issue;12511;Component;IssueComponent;NULL
43613;Issue;13510;Version;IssueVersion;NULL
43613;Issue;13701;Version;IssueVersion;NULL
43613;Issue;14106;Version;IssueFixVersion;NULL
43616;Issue;12312;Component;IssueComponent;NULL
43616;Issue;13302;Version;IssueFixVersion;NULL
43618;Issue;13620;Component;IssueComponent;NULL
43618;Issue;14635;Version;IssueFixVersion;NULL
43621;Issue;12516;Component;IssueComponent;NULL
43621;Issue;13701;Version;IssueFixVersion;NULL
43621;Issue;13701;Version;IssueVersion;NULL
43625;Issue;13413;Version;IssueFixVersion;NULL
43628;Issue;10305;Component;IssueComponent;NULL
43628;Issue;10308;Version;IssueFixVersion;NULL
43629;Issue;11938;Component;IssueComponent;NULL
43629;Issue;13439;Version;IssueFixVersion;NULL
43630;Issue;11906;Component;IssueComponent;NULL
43630;Issue;11913;Component;IssueComponent;NULL
43630;Issue;13439;Version;IssueFixVersion;NULL
43632;Issue;12447;Component;IssueComponent;NULL
43633;Issue;12447;Component;IssueComponent;NULL
43634;Issue;12447;Component;IssueComponent;NULL
43635;Issue;12447;Component;IssueComponent;NULL
43636;Issue;12441;Component;IssueComponent;NULL
43637;Issue;12447;Component;IssueComponent;NULL
43638;Issue;12447;Component;IssueComponent;NULL
43639;Issue;12447;Component;IssueComponent;NULL
43640;Issue;12447;Component;IssueComponent;NULL
43641;Issue;12447;Component;IssueComponent;NULL
43642;Issue;12447;Component;IssueComponent;NULL
43643;Issue;12447;Component;IssueComponent;NULL
43644;Issue;12447;Component;IssueComponent;NULL
43645;Issue;12447;Component;IssueComponent;NULL
43646;Issue;11906;Component;IssueComponent;NULL
43646;Issue;13439;Version;IssueFixVersion;NULL
43647;Issue;12328;Component;IssueComponent;NULL
43648;Issue;12436;Component;IssueComponent;NULL
43650;Issue;12436;Component;IssueComponent;NULL
43651;Issue;13302;Version;IssueFixVersion;NULL
43651;Issue;13302;Version;IssueVersion;NULL
43653;Issue;11929;Component;IssueComponent;NULL
43653;Issue;13439;Version;IssueFixVersion;NULL
43654;Issue;10308;Version;IssueFixVersion;NULL
43655;Issue;13616;Component;IssueComponent;NULL
43655;Issue;14639;Version;IssueFixVersion;NULL
43656;Issue;12313;Component;IssueComponent;NULL
43656;Issue;13302;Version;IssueVersion;NULL
43656;Issue;13910;Version;IssueFixVersion;NULL
43657;Issue;12444;Component;IssueComponent;NULL
43657;Issue;13510;Version;IssueVersion;NULL
43658;Issue;12312;Component;IssueComponent;NULL
43658;Issue;13302;Version;IssueFixVersion;NULL
43658;Issue;13302;Version;IssueVersion;NULL
43659;Issue;12313;Component;IssueComponent;NULL
43659;Issue;13910;Version;IssueFixVersion;NULL
43659;Issue;13910;Version;IssueVersion;NULL
43660;Issue;12312;Component;IssueComponent;NULL
43660;Issue;13302;Version;IssueFixVersion;NULL
43660;Issue;13302;Version;IssueVersion;NULL
43663;Issue;12311;Component;IssueComponent;NULL
43663;Issue;13302;Version;IssueFixVersion;NULL
43663;Issue;13302;Version;IssueVersion;NULL
43664;Issue;13325;Version;IssueFixVersion;NULL
43665;Issue;12313;Component;IssueComponent;NULL
43665;Issue;13302;Version;IssueFixVersion;NULL
43666;Issue;10311;Version;IssueFixVersion;NULL
43667;Issue;13325;Version;IssueFixVersion;NULL
43669;Issue;13300;Component;IssueComponent;NULL
43669;Issue;14235;Version;IssueFixVersion;NULL
43670;Issue;13302;Version;IssueFixVersion;NULL
43672;Issue;12313;Component;IssueComponent;NULL
43672;Issue;12316;Component;IssueComponent;NULL
43672;Issue;13302;Version;IssueFixVersion;NULL
43673;Issue;12325;Component;IssueComponent;NULL
43674;Issue;17015;Component;IssueComponent;NULL
43675;Issue;12529;Component;IssueComponent;NULL
43676;Issue;12529;Component;IssueComponent;NULL
43677;Issue;12529;Component;IssueComponent;NULL
43678;Issue;12529;Component;IssueComponent;NULL
43679;Issue;12236;Component;IssueComponent;NULL
43681;Issue;12516;Component;IssueComponent;NULL
43681;Issue;13510;Version;IssueVersion;NULL
43681;Issue;13701;Version;IssueFixVersion;NULL
43682;Issue;12311;Component;IssueComponent;NULL
43682;Issue;13910;Version;IssueFixVersion;NULL
43683;Issue;12311;Component;IssueComponent;NULL
43683;Issue;13302;Version;IssueFixVersion;NULL
43685;Issue;13800;Version;IssueFixVersion;NULL
43687;Issue;12005;Version;IssueFixVersion;NULL
43691;Issue;13302;Version;IssueFixVersion;NULL
43693;Issue;14640;Version;IssueFixVersion;NULL
43699;Issue;13604;Version;IssueFixVersion;NULL
43700;Issue;13302;Version;IssueFixVersion;NULL
43701;Issue;14308;Version;IssueFixVersion;NULL
43702;Issue;14308;Version;IssueFixVersion;NULL
43703;Issue;14308;Version;IssueFixVersion;NULL
43704;Issue;11930;Component;IssueComponent;NULL
43704;Issue;11938;Component;IssueComponent;NULL
43704;Issue;13439;Version;IssueFixVersion;NULL
43708;Issue;13413;Version;IssueFixVersion;NULL
43709;Issue;14303;Version;IssueFixVersion;NULL
43710;Issue;14303;Version;IssueFixVersion;NULL
43711;Issue;14303;Version;IssueFixVersion;NULL
43712;Issue;14303;Version;IssueFixVersion;NULL
43713;Issue;14303;Version;IssueFixVersion;NULL
43714;Issue;14306;Version;IssueFixVersion;NULL
43717;Issue;14306;Version;IssueFixVersion;NULL
43718;Issue;14306;Version;IssueFixVersion;NULL
43719;Issue;12312;Component;IssueComponent;NULL
43719;Issue;13302;Version;IssueFixVersion;NULL
43720;Issue;12516;Component;IssueComponent;NULL
43720;Issue;13701;Version;IssueFixVersion;NULL
43720;Issue;13701;Version;IssueVersion;NULL
43721;Issue;12312;Component;IssueComponent;NULL
43721;Issue;13302;Version;IssueFixVersion;NULL
43721;Issue;13302;Version;IssueVersion;NULL
43722;Issue;11929;Component;IssueComponent;NULL
43722;Issue;13439;Version;IssueFixVersion;NULL
43723;Issue;11914;Component;IssueComponent;NULL
43723;Issue;13901;Version;IssueFixVersion;NULL
43724;Issue;10311;Version;IssueFixVersion;NULL
43725;Issue;14215;Version;IssueFixVersion;NULL
43726;Issue;14215;Version;IssueFixVersion;NULL
43727;Issue;14215;Version;IssueFixVersion;NULL
43728;Issue;14307;Version;IssueFixVersion;NULL
43729;Issue;12312;Component;IssueComponent;NULL
43729;Issue;13302;Version;IssueFixVersion;NULL
43729;Issue;13302;Version;IssueVersion;NULL
43730;Issue;12312;Component;IssueComponent;NULL
43730;Issue;13302;Version;IssueFixVersion;NULL
43730;Issue;13302;Version;IssueVersion;NULL
43731;Issue;12313;Component;IssueComponent;NULL
43731;Issue;13302;Version;IssueFixVersion;NULL
43731;Issue;13302;Version;IssueVersion;NULL
43732;Issue;12313;Component;IssueComponent;NULL
43732;Issue;13302;Version;IssueFixVersion;NULL
43736;Issue;11931;Component;IssueComponent;NULL
43736;Issue;13901;Version;IssueFixVersion;NULL
43738;Issue;14305;Version;IssueFixVersion;NULL
43739;Issue;14305;Version;IssueFixVersion;NULL
43740;Issue;14305;Version;IssueFixVersion;NULL
43741;Issue;14305;Version;IssueFixVersion;NULL
43742;Issue;14305;Version;IssueFixVersion;NULL
43743;Issue;14305;Version;IssueFixVersion;NULL
43745;Issue;14305;Version;IssueFixVersion;NULL
43746;Issue;12325;Component;IssueComponent;NULL
43747;Issue;12325;Component;IssueComponent;NULL
43748;Issue;12311;Component;IssueComponent;NULL
43748;Issue;13302;Version;IssueFixVersion;NULL
43749;Issue;12333;Component;IssueComponent;NULL
43755;Issue;12312;Component;IssueComponent;NULL
43755;Issue;13302;Version;IssueFixVersion;NULL
43755;Issue;13302;Version;IssueVersion;NULL
43756;Issue;13902;Version;IssueFixVersion;NULL
43757;Issue;13903;Version;IssueFixVersion;NULL
43758;Issue;13903;Version;IssueFixVersion;NULL
43759;Issue;13903;Version;IssueFixVersion;NULL
43760;Issue;15800;Version;IssueFixVersion;NULL
43761;Issue;12369;Component;IssueComponent;NULL
43761;Issue;13302;Version;IssueFixVersion;NULL
43763;Issue;12513;Component;IssueComponent;NULL
43763;Issue;13510;Version;IssueVersion;NULL
43763;Issue;13512;Version;IssueFixVersion;NULL
43766;Issue;11702;Component;IssueComponent;NULL
43768;Issue;13302;Version;IssueFixVersion;NULL
43780;Issue;12313;Component;IssueComponent;NULL
43780;Issue;13302;Version;IssueFixVersion;NULL
43781;Issue;11938;Component;IssueComponent;NULL
43781;Issue;13901;Version;IssueFixVersion;NULL
43784;Issue;10308;Version;IssueFixVersion;NULL
43806;Issue;12312;Component;IssueComponent;NULL
43806;Issue;13302;Version;IssueFixVersion;NULL
43806;Issue;13302;Version;IssueVersion;NULL
43821;Issue;12242;Component;IssueComponent;NULL
43822;Issue;11701;Component;IssueComponent;NULL
43823;Issue;11701;Component;IssueComponent;NULL
43824;Issue;12312;Component;IssueComponent;NULL
43824;Issue;13302;Version;IssueFixVersion;NULL
43825;Issue;11703;Component;IssueComponent;NULL
43828;Issue;12316;Component;IssueComponent;NULL
43828;Issue;13302;Version;IssueFixVersion;NULL
43828;Issue;13302;Version;IssueVersion;NULL
43829;Issue;12314;Component;IssueComponent;NULL
43829;Issue;13302;Version;IssueVersion;NULL
43829;Issue;13910;Version;IssueFixVersion;NULL
43830;Issue;11938;Component;IssueComponent;NULL
43830;Issue;13901;Version;IssueFixVersion;NULL
43831;Issue;14210;Version;IssueFixVersion;NULL
43832;Issue;12311;Component;IssueComponent;NULL
43832;Issue;13302;Version;IssueFixVersion;NULL
43832;Issue;13302;Version;IssueVersion;NULL
43833;Issue;11928;Component;IssueComponent;NULL
43833;Issue;13901;Version;IssueFixVersion;NULL
43835;Issue;14627;Version;IssueFixVersion;NULL
43835;Issue;14628;Version;IssueVersion;NULL
43836;Issue;12515;Component;IssueComponent;NULL
43836;Issue;13510;Version;IssueVersion;NULL
43836;Issue;13701;Version;IssueFixVersion;NULL
43837;Issue;12311;Component;IssueComponent;NULL
43837;Issue;13302;Version;IssueFixVersion;NULL
43839;Issue;11702;Component;IssueComponent;NULL
43840;Issue;11702;Component;IssueComponent;NULL
43842;Issue;11918;Component;IssueComponent;NULL
43842;Issue;12806;Component;IssueComponent;NULL
43842;Issue;14502;Version;IssueFixVersion;NULL
43843;Issue;11938;Component;IssueComponent;NULL
43843;Issue;14502;Version;IssueFixVersion;NULL
43844;Issue;11938;Component;IssueComponent;NULL
43844;Issue;14502;Version;IssueFixVersion;NULL
43846;Issue;16470;Version;IssueFixVersion;NULL
43847;Issue;13623;Component;IssueComponent;NULL
43847;Issue;14635;Version;IssueFixVersion;NULL
43847;Issue;14635;Version;IssueVersion;NULL
43848;Issue;13623;Component;IssueComponent;NULL
43848;Issue;14635;Version;IssueFixVersion;NULL
43849;Issue;13620;Component;IssueComponent;NULL
43849;Issue;14917;Version;IssueFixVersion;NULL
43850;Issue;13623;Component;IssueComponent;NULL
43850;Issue;14636;Version;IssueFixVersion;NULL
43852;Issue;13413;Version;IssueFixVersion;NULL
43853;Issue;13413;Version;IssueFixVersion;NULL
43854;Issue;13413;Version;IssueFixVersion;NULL
43855;Issue;13903;Version;IssueFixVersion;NULL
43856;Issue;12311;Component;IssueComponent;NULL
43856;Issue;12312;Component;IssueComponent;NULL
43856;Issue;13302;Version;IssueFixVersion;NULL
43856;Issue;13302;Version;IssueVersion;NULL
43857;Issue;13903;Version;IssueFixVersion;NULL
43859;Issue;13903;Version;IssueFixVersion;NULL
43860;Issue;13903;Version;IssueFixVersion;NULL
43861;Issue;12313;Component;IssueComponent;NULL
43861;Issue;13302;Version;IssueFixVersion;NULL
43861;Issue;13302;Version;IssueVersion;NULL
43862;Issue;13911;Version;IssueFixVersion;NULL
43863;Issue;12313;Component;IssueComponent;NULL
43863;Issue;13302;Version;IssueFixVersion;NULL
43863;Issue;13302;Version;IssueVersion;NULL
43867;Issue;12242;Component;IssueComponent;NULL
43871;Issue;11929;Component;IssueComponent;NULL
43871;Issue;13439;Version;IssueFixVersion;NULL
43873;Issue;12311;Component;IssueComponent;NULL
43873;Issue;13302;Version;IssueFixVersion;NULL
43873;Issue;13302;Version;IssueVersion;NULL
43877;Issue;11914;Component;IssueComponent;NULL
43877;Issue;11929;Component;IssueComponent;NULL
43878;Issue;12311;Component;IssueComponent;NULL
43878;Issue;13302;Version;IssueFixVersion;NULL
43878;Issue;13302;Version;IssueVersion;NULL
43879;Issue;10308;Version;IssueFixVersion;NULL
43880;Issue;10308;Version;IssueFixVersion;NULL
43881;Issue;10308;Version;IssueFixVersion;NULL
43882;Issue;10308;Version;IssueFixVersion;NULL
43883;Issue;10308;Version;IssueFixVersion;NULL
43887;Issue;13302;Version;IssueFixVersion;NULL
43888;Issue;12337;Component;IssueComponent;NULL
43889;Issue;12310;Component;IssueComponent;NULL
43889;Issue;12312;Component;IssueComponent;NULL
43889;Issue;13302;Version;IssueFixVersion;NULL
43892;Issue;12310;Component;IssueComponent;NULL
43892;Issue;12312;Component;IssueComponent;NULL
43892;Issue;13302;Version;IssueFixVersion;NULL
43893;Issue;12310;Component;IssueComponent;NULL
43893;Issue;12312;Component;IssueComponent;NULL
43893;Issue;13302;Version;IssueFixVersion;NULL
43894;Issue;12310;Component;IssueComponent;NULL
43894;Issue;12312;Component;IssueComponent;NULL
43894;Issue;13302;Version;IssueFixVersion;NULL
43896;Issue;27912;Version;IssueFixVersion;NULL
43911;Issue;13910;Version;IssueFixVersion;NULL
43927;Issue;12223;Component;IssueComponent;NULL
43929;Issue;14303;Version;IssueFixVersion;NULL
43930;Issue;14303;Version;IssueFixVersion;NULL
43931;Issue;14235;Version;IssueFixVersion;NULL
43932;Issue;12312;Component;IssueComponent;NULL
43932;Issue;13302;Version;IssueFixVersion;NULL
43932;Issue;13302;Version;IssueVersion;NULL
43934;Issue;11701;Component;IssueComponent;NULL
43937;Issue;12516;Component;IssueComponent;NULL
43937;Issue;13510;Version;IssueVersion;NULL
43937;Issue;13701;Version;IssueFixVersion;NULL
43939;Issue;13801;Version;IssueFixVersion;NULL
43941;Issue;11400;Component;IssueComponent;NULL
43942;Issue;13903;Version;IssueFixVersion;NULL
43943;Issue;11400;Component;IssueComponent;NULL
43943;Issue;14409;Version;IssueFixVersion;NULL
43944;Issue;12234;Component;IssueComponent;NULL
43945;Issue;13801;Version;IssueFixVersion;NULL
43946;Issue;13801;Version;IssueFixVersion;NULL
43947;Issue;12314;Component;IssueComponent;NULL
43947;Issue;13910;Version;IssueFixVersion;NULL
43947;Issue;13910;Version;IssueVersion;NULL
43948;Issue;12311;Component;IssueComponent;NULL
43948;Issue;13302;Version;IssueFixVersion;NULL
43948;Issue;13302;Version;IssueVersion;NULL
43951;Issue;12516;Component;IssueComponent;NULL
43951;Issue;13510;Version;IssueVersion;NULL
43951;Issue;13701;Version;IssueFixVersion;NULL
43951;Issue;13701;Version;IssueVersion;NULL
43952;Issue;12311;Component;IssueComponent;NULL
43952;Issue;13302;Version;IssueFixVersion;NULL
43952;Issue;13302;Version;IssueVersion;NULL
43953;Issue;12313;Component;IssueComponent;NULL
43953;Issue;13302;Version;IssueFixVersion;NULL
43953;Issue;13302;Version;IssueVersion;NULL
43956;Issue;12516;Component;IssueComponent;NULL
43957;Issue;11929;Component;IssueComponent;NULL
43957;Issue;13439;Version;IssueFixVersion;NULL
43958;Issue;12516;Component;IssueComponent;NULL
43958;Issue;13701;Version;IssueFixVersion;NULL
43958;Issue;13701;Version;IssueVersion;NULL
43959;Issue;13302;Version;IssueFixVersion;NULL
43960;Issue;14636;Version;IssueFixVersion;NULL
43961;Issue;14627;Version;IssueFixVersion;NULL
43961;Issue;14628;Version;IssueVersion;NULL
43962;Issue;13801;Version;IssueFixVersion;NULL
43963;Issue;13302;Version;IssueFixVersion;NULL
43964;Issue;13801;Version;IssueFixVersion;NULL
43965;Issue;12516;Component;IssueComponent;NULL
43965;Issue;13510;Version;IssueVersion;NULL
43965;Issue;13701;Version;IssueFixVersion;NULL
43965;Issue;13701;Version;IssueVersion;NULL
43966;Issue;12516;Component;IssueComponent;NULL
43966;Issue;13701;Version;IssueFixVersion;NULL
43966;Issue;13701;Version;IssueVersion;NULL
43967;Issue;17011;Component;IssueComponent;NULL
43968;Issue;17011;Component;IssueComponent;NULL
43969;Issue;17011;Component;IssueComponent;NULL
43970;Issue;13302;Version;IssueFixVersion;NULL
43972;Issue;13302;Version;IssueFixVersion;NULL
43974;Issue;12311;Component;IssueComponent;NULL
43974;Issue;12313;Component;IssueComponent;NULL
43974;Issue;13302;Version;IssueFixVersion;NULL
43976;Issue;13413;Version;IssueFixVersion;NULL
43977;Issue;13100;Version;IssueFixVersion;NULL
43978;Issue;12312;Component;IssueComponent;NULL
43978;Issue;13302;Version;IssueFixVersion;NULL
43980;Issue;13700;Version;IssueFixVersion;NULL
43981;Issue;13700;Version;IssueFixVersion;NULL
43982;Issue;13700;Version;IssueFixVersion;NULL
43983;Issue;13700;Version;IssueFixVersion;NULL
43985;Issue;13700;Version;IssueFixVersion;NULL
43986;Issue;13700;Version;IssueFixVersion;NULL
43987;Issue;13700;Version;IssueFixVersion;NULL
43988;Issue;13700;Version;IssueFixVersion;NULL
43989;Issue;13700;Version;IssueFixVersion;NULL
43991;Issue;12312;Component;IssueComponent;NULL
43991;Issue;13302;Version;IssueFixVersion;NULL
43991;Issue;13302;Version;IssueVersion;NULL
43992;Issue;12445;Component;IssueComponent;NULL
43993;Issue;13903;Version;IssueFixVersion;NULL
43994;Issue;12312;Component;IssueComponent;NULL
43994;Issue;13302;Version;IssueFixVersion;NULL
43995;Issue;12337;Component;IssueComponent;NULL
43996;Issue;12313;Component;IssueComponent;NULL
43996;Issue;13910;Version;IssueFixVersion;NULL
43996;Issue;13910;Version;IssueVersion;NULL
43997;Issue;13903;Version;IssueFixVersion;NULL
43998;Issue;12311;Component;IssueComponent;NULL
43998;Issue;12314;Component;IssueComponent;NULL
43998;Issue;13302;Version;IssueFixVersion;NULL
43998;Issue;13302;Version;IssueVersion;NULL
44001;Issue;13302;Version;IssueFixVersion;NULL
44001;Issue;13302;Version;IssueVersion;NULL
44004;Issue;13903;Version;IssueFixVersion;NULL
44005;Issue;13903;Version;IssueFixVersion;NULL
44009;Issue;12516;Component;IssueComponent;NULL
44009;Issue;13510;Version;IssueFixVersion;NULL
44009;Issue;13510;Version;IssueVersion;NULL
44010;Issue;13228;Version;IssueFixVersion;NULL
44010;Issue;13913;Version;IssueFixVersion;NULL
44013;Issue;13913;Version;IssueFixVersion;NULL
44014;Issue;12312;Component;IssueComponent;NULL
44014;Issue;13302;Version;IssueFixVersion;NULL
44102;Issue;13426;Version;IssueFixVersion;NULL
44104;Issue;13426;Version;IssueFixVersion;NULL
44105;Issue;13426;Version;IssueFixVersion;NULL
44107;Issue;13334;Version;IssueFixVersion;NULL
44148;Issue;12441;Component;IssueComponent;NULL
44161;Issue;12312;Component;IssueComponent;NULL
44161;Issue;13302;Version;IssueFixVersion;NULL
44161;Issue;13302;Version;IssueVersion;NULL
44162;Issue;11701;Component;IssueComponent;NULL
44165;Issue;12516;Component;IssueComponent;NULL
44165;Issue;13510;Version;IssueVersion;NULL
44165;Issue;14105;Version;IssueFixVersion;NULL
44166;Issue;12514;Component;IssueComponent;NULL
44166;Issue;13510;Version;IssueVersion;NULL
44166;Issue;13512;Version;IssueFixVersion;NULL
44173;Issue;11928;Component;IssueComponent;NULL
44173;Issue;14301;Version;IssueFixVersion;NULL
44174;Issue;14504;Version;IssueFixVersion;NULL
44188;Issue;12316;Component;IssueComponent;NULL
